temp_K                         temp_std_K                     P_bar                          P_std_bar                      No_mol                         No_mol_std                     Rho_kg_per_m_cubed             Rho_std_kg_per_m_cubed         V_ang_cubed                    V_std_ang_cubed                L_m_if_cubed                   L_std_m_if_cubed               Hv_kJ_per_mol                  Hv_std_kJ_per_mol              Z                              Z_std                          
300.0                          nan                            6.0298295820000005             nan                            448.96167240000005             nan                            656.2883221999999              nan                            97900.1428                     nan                            46.08869823631603              nan                            28.74976104                    nan                            0.02951134464                  nan                             
325.0                          nan                            4.875444204                    nan                            462.2600494                    nan                            631.5208553999998              nan                            104757.5396                    nan                            47.14059899227758              nan                            27.44446576                    nan                            0.02241518354                  nan                             
475.0                          nan                            22.36764476                    nan                            457.8510518                    nan                            431.3059006                    nan                            152206.8698                    nan                            53.39223303925976              nan                            14.5538357                     nan                            0.1111079312                   nan                             
425.0                          nan                            11.18772862                    nan                            458.63825739999993             nan                            517.6976066                    nan                            126829.918                     nan                            50.2428080430936               nan                            20.522324540000003             nan                            0.0505599522                   nan                             
450.0                          nan                            16.298884100000002             nan                            458.907848                     nan                            480.509018                     nan                            136787.3374                    nan                            51.52467945867039              nan                            17.921689319999995             nan                            0.0760049555                   nan                             
350.0                          nan                            5.273686238000001              nan                            465.1983134                    nan                            607.2529022                    nan                            109639.6002                    nan                            47.861813234217955             nan                            26.05694236                    nan                            0.0235215121199999             nan                             
375.0                          nan                            4.867243328000001              nan                            462.6957674                    nan                            579.4696666                    nan                            114282.9432                    nan                            48.52815783696379              nan                            24.46820186                    nan                            0.0210405534                   nan                             
400.0                          nan                            8.051358164                    nan                            465.29654180000006             nan                            549.988307                     nan                            121100.1578                    nan                            49.474517755173785             nan                            22.62999488                    nan                            0.0357335725                   nan                             
